season,week,gameday,game_id_nflverse,home_team,away_team,market,side,point,price,sportsbook,data_source,collected_at
2025,15,2025-12-14,2025_15_LV_PHI,PHI,LV,spread,home,-10.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156672
2025,15,2025-12-14,2025_15_LV_PHI,PHI,LV,total,over,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156674
2025,15,2025-12-14,2025_15_LV_PHI,PHI,LV,total,under,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156676
2025,15,2025-12-15,2025_15_MIA_PIT,PIT,MIA,moneyline,away,,130.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156815
2025,15,2025-12-15,2025_15_MIA_PIT,PIT,MIA,moneyline,home,,-155.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156816
2025,15,2025-12-15,2025_15_MIA_PIT,PIT,MIA,spread,away,3.0,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156819
2025,15,2025-12-15,2025_15_MIA_PIT,PIT,MIA,spread,home,-3.0,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156820
2025,15,2025-12-15,2025_15_MIA_PIT,PIT,MIA,total,over,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156823
2025,15,2025-12-15,2025_15_MIA_PIT,PIT,MIA,total,under,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156825
2025,15,2025-12-14,2025_15_IND_SEA,SEA,IND,moneyline,away,,154.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156744
2025,15,2025-12-14,2025_15_IND_SEA,SEA,IND,moneyline,home,,-185.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156746
2025,15,2025-12-14,2025_15_IND_SEA,SEA,IND,spread,away,3.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156748
2025,15,2025-12-14,2025_15_IND_SEA,SEA,IND,spread,home,-3.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156774
2025,15,2025-12-14,2025_15_IND_SEA,SEA,IND,total,over,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156777
2025,15,2025-12-14,2025_15_IND_SEA,SEA,IND,total,under,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156779
2025,15,2025-12-14,2025_15_TEN_SF,SF,TEN,moneyline,away,,285.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156786
2025,15,2025-12-14,2025_15_TEN_SF,SF,TEN,moneyline,home,,-360.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156784
2025,15,2025-12-14,2025_15_TEN_SF,SF,TEN,spread,away,7.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156790
2025,15,2025-12-14,2025_15_TEN_SF,SF,TEN,spread,home,-7.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156788
2025,15,2025-12-14,2025_15_TEN_SF,SF,TEN,total,over,45.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156792
2025,15,2025-12-14,2025_15_TEN_SF,SF,TEN,total,under,45.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156794
2025,15,2025-12-11,2025_15_ATL_TB,TB,ATL,moneyline,away,,195.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156554
2025,15,2025-12-11,2025_15_ATL_TB,TB,ATL,moneyline,home,,-238.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156556
2025,15,2025-12-11,2025_15_ATL_TB,TB,ATL,spread,away,5.5,-108.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156559
2025,15,2025-12-11,2025_15_ATL_TB,TB,ATL,spread,home,-5.5,-112.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156561
2025,15,2025-12-11,2025_15_ATL_TB,TB,ATL,total,over,47.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156563
2025,15,2025-12-11,2025_15_ATL_TB,TB,ATL,total,under,47.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156565
2025,16,2025-12-21,2025_16_ATL_ARI,ARI,ATL,moneyline,away,,154.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157003
2025,16,2025-12-21,2025_16_ATL_ARI,ARI,ATL,moneyline,home,,-185.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156988
2025,16,2025-12-21,2025_16_ATL_ARI,ARI,ATL,spread,away,3.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157007
2025,16,2025-12-21,2025_16_ATL_ARI,ARI,ATL,spread,home,-3.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157005
2025,16,2025-12-21,2025_16_ATL_ARI,ARI,ATL,total,over,46.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157009
2025,16,2025-12-21,2025_16_ATL_ARI,ARI,ATL,total,under,46.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157011
2025,16,2025-12-21,2025_16_NE_BAL,BAL,NE,moneyline,away,,320.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156880
2025,16,2025-12-21,2025_16_NE_BAL,BAL,NE,moneyline,home,,-410.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156878
2025,16,2025-12-21,2025_16_NE_BAL,BAL,NE,spread,away,8.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156884
2025,16,2025-12-21,2025_16_NE_BAL,BAL,NE,spread,home,-8.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156883
2025,16,2025-12-21,2025_16_NE_BAL,BAL,NE,total,over,46.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156887
2025,16,2025-12-21,2025_16_NE_BAL,BAL,NE,total,under,46.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156889
2025,16,2025-12-21,2025_16_TB_CAR,CAR,TB,moneyline,away,,-185.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156911
2025,16,2025-12-21,2025_16_TB_CAR,CAR,TB,moneyline,home,,154.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156909
2025,16,2025-12-21,2025_16_TB_CAR,CAR,TB,spread,away,-3.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156915
2025,16,2025-12-21,2025_16_TB_CAR,CAR,TB,spread,home,3.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156913
2025,16,2025-12-21,2025_16_TB_CAR,CAR,TB,total,over,47.5,-108.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156918
2025,16,2025-12-21,2025_16_TB_CAR,CAR,TB,total,under,47.5,-112.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156920
2025,16,2025-12-19,2025_16_GB_CHI,CHI,GB,moneyline,away,,-142.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156847
2025,16,2025-12-19,2025_16_GB_CHI,CHI,GB,moneyline,home,,120.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156845
2025,16,2025-12-19,2025_16_GB_CHI,CHI,GB,spread,away,-2.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156851
2025,16,2025-12-19,2025_16_GB_CHI,CHI,GB,spread,home,2.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156849
2025,16,2025-12-19,2025_16_GB_CHI,CHI,GB,total,over,45.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156853
2025,16,2025-12-19,2025_16_GB_CHI,CHI,GB,total,under,45.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156855
2025,16,2025-12-21,2025_16_BUF_CLE,CLE,BUF,moneyline,away,,-410.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156894
2025,16,2025-12-21,2025_16_BUF_CLE,CLE,BUF,moneyline,home,,320.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156895
2025,16,2025-12-21,2025_16_BUF_CLE,CLE,BUF,spread,away,-8.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156898
2025,16,2025-12-21,2025_16_BUF_CLE,CLE,BUF,spread,home,8.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156900
2025,16,2025-12-21,2025_16_BUF_CLE,CLE,BUF,total,over,43.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156902
2025,16,2025-12-21,2025_16_BUF_CLE,CLE,BUF,total,under,43.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156904
2025,16,2025-12-21,2025_16_LAC_DAL,DAL,LAC,moneyline,away,,-135.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156926
2025,16,2025-12-21,2025_16_LAC_DAL,DAL,LAC,moneyline,home,,114.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156925
2025,16,2025-12-21,2025_16_LAC_DAL,DAL,LAC,spread,away,-2.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156931
2025,16,2025-12-21,2025_16_LAC_DAL,DAL,LAC,spread,home,2.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156929
2025,16,2025-12-21,2025_16_LAC_DAL,DAL,LAC,total,over,46.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156933
2025,16,2025-12-21,2025_16_LAC_DAL,DAL,LAC,total,under,46.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156935
2025,16,2025-12-21,2025_16_JAX_DEN,DEN,JAX,moneyline,away,,200.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157018
2025,16,2025-12-21,2025_16_JAX_DEN,DEN,JAX,moneyline,home,,-245.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157017
2025,16,2025-12-21,2025_16_JAX_DEN,DEN,JAX,spread,away,5.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157023
2025,16,2025-12-21,2025_16_JAX_DEN,DEN,JAX,spread,home,-5.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157021
2025,16,2025-12-21,2025_16_JAX_DEN,DEN,JAX,total,over,45.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157025
2025,16,2025-12-21,2025_16_JAX_DEN,DEN,JAX,total,under,45.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157029
2025,16,2025-12-21,2025_16_PIT_DET,DET,PIT,moneyline,away,,210.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157037
2025,16,2025-12-21,2025_16_PIT_DET,DET,PIT,moneyline,home,,-258.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157035
2025,16,2025-12-21,2025_16_PIT_DET,DET,PIT,spread,away,6.0,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157041
2025,16,2025-12-21,2025_16_PIT_DET,DET,PIT,spread,home,-6.0,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157039
2025,16,2025-12-21,2025_16_PIT_DET,DET,PIT,total,over,45.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157043
2025,16,2025-12-21,2025_16_PIT_DET,DET,PIT,total,under,45.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157045
2025,16,2025-12-21,2025_16_LV_HOU,HOU,LV,moneyline,away,,170.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157052
2025,16,2025-12-21,2025_16_LV_HOU,HOU,LV,moneyline,home,,-205.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157050
2025,16,2025-12-21,2025_16_LV_HOU,HOU,LV,spread,away,4.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157056
2025,16,2025-12-21,2025_16_LV_HOU,HOU,LV,spread,home,-4.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157054
2025,16,2025-12-21,2025_16_LV_HOU,HOU,LV,total,over,43.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157059
2025,16,2025-12-21,2025_16_LV_HOU,HOU,LV,total,under,43.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157060
2025,16,2025-12-22,2025_16_SF_IND,IND,SF,moneyline,away,,-170.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157083
2025,16,2025-12-22,2025_16_SF_IND,IND,SF,moneyline,home,,142.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157081
2025,16,2025-12-22,2025_16_SF_IND,IND,SF,spread,away,-3.0,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157087
2025,16,2025-12-22,2025_16_SF_IND,IND,SF,spread,home,3.0,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157085
2025,16,2025-12-22,2025_16_SF_IND,IND,SF,total,over,46.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157089
2025,16,2025-12-22,2025_16_SF_IND,IND,SF,total,under,46.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157091
2025,16,2025-12-21,2025_16_CIN_MIA,MIA,CIN,moneyline,away,,-125.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157065
2025,16,2025-12-21,2025_16_CIN_MIA,MIA,CIN,moneyline,home,,105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157067
2025,16,2025-12-21,2025_16_CIN_MIA,MIA,CIN,spread,away,-1.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157069
2025,16,2025-12-21,2025_16_CIN_MIA,MIA,CIN,spread,home,1.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157071
2025,16,2025-12-21,2025_16_CIN_MIA,MIA,CIN,total,over,48.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157074
2025,16,2025-12-21,2025_16_CIN_MIA,MIA,CIN,total,under,48.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157076
2025,16,2025-12-21,2025_16_NYJ_NO,NO,NYJ,moneyline,away,,105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156972
2025,16,2025-12-21,2025_16_NYJ_NO,NO,NYJ,moneyline,home,,-125.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156970
2025,16,2025-12-21,2025_16_NYJ_NO,NO,NYJ,spread,away,1.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156976
2025,16,2025-12-21,2025_16_NYJ_NO,NO,NYJ,spread,home,-1.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156974
2025,16,2025-12-21,2025_16_NYJ_NO,NO,NYJ,total,over,41.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156979
2025,16,2025-12-21,2025_16_NYJ_NO,NO,NYJ,total,under,41.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156983
2025,16,2025-12-21,2025_16_MIN_NYG,NYG,MIN,moneyline,away,,-135.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156955
2025,16,2025-12-21,2025_16_MIN_NYG,NYG,MIN,moneyline,home,,114.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156957
2025,16,2025-12-21,2025_16_MIN_NYG,NYG,MIN,spread,away,-2.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156959
2025,16,2025-12-21,2025_16_MIN_NYG,NYG,MIN,spread,home,2.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156961
2025,16,2025-12-21,2025_16_MIN_NYG,NYG,MIN,total,over,42.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156963
2025,16,2025-12-21,2025_16_MIN_NYG,NYG,MIN,total,under,42.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156965
2025,16,2025-12-18,2025_16_LA_SEA,SEA,LA,moneyline,away,,-125.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156829
2025,16,2025-12-18,2025_16_LA_SEA,SEA,LA,moneyline,home,,105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156831
2025,16,2025-12-18,2025_16_LA_SEA,SEA,LA,spread,away,-1.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156834
2025,16,2025-12-18,2025_16_LA_SEA,SEA,LA,spread,home,1.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156835
2025,16,2025-12-18,2025_16_LA_SEA,SEA,LA,total,over,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156838
2025,16,2025-12-18,2025_16_LA_SEA,SEA,LA,total,under,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156840
2025,16,2025-12-21,2025_16_KC_TEN,TEN,KC,moneyline,away,,-325.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156940
2025,16,2025-12-21,2025_16_KC_TEN,TEN,KC,moneyline,home,,260.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156942
2025,16,2025-12-21,2025_16_KC_TEN,TEN,KC,spread,away,-7.0,-120.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156944
2025,16,2025-12-21,2025_16_KC_TEN,TEN,KC,spread,home,7.0,100.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156946
2025,16,2025-12-21,2025_16_KC_TEN,TEN,KC,total,over,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156948
2025,16,2025-12-21,2025_16_KC_TEN,TEN,KC,total,under,44.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156950
2025,16,2025-12-19,2025_16_PHI_WAS,WAS,PHI,moneyline,away,,-125.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156860
2025,16,2025-12-19,2025_16_PHI_WAS,WAS,PHI,moneyline,home,,105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156862
2025,16,2025-12-19,2025_16_PHI_WAS,WAS,PHI,spread,away,-1.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156864
2025,16,2025-12-19,2025_16_PHI_WAS,WAS,PHI,spread,home,1.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156866
2025,16,2025-12-19,2025_16_PHI_WAS,WAS,PHI,total,over,47.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156868
2025,16,2025-12-19,2025_16_PHI_WAS,WAS,PHI,total,under,47.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.156870
2025,17,2025-12-29,2025_17_LA_ATL,ATL,LA,moneyline,away,,-166.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157345
2025,17,2025-12-29,2025_17_LA_ATL,ATL,LA,moneyline,home,,140.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157344
2025,17,2025-12-29,2025_17_LA_ATL,ATL,LA,spread,away,-3.0,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157350
2025,17,2025-12-29,2025_17_LA_ATL,ATL,LA,spread,home,3.0,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157348
2025,17,2025-12-29,2025_17_LA_ATL,ATL,LA,total,over,46.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157352
2025,17,2025-12-29,2025_17_LA_ATL,ATL,LA,total,under,46.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157354
2025,17,2025-12-28,2025_17_PHI_BUF,BUF,PHI,moneyline,away,,105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157290
2025,17,2025-12-28,2025_17_PHI_BUF,BUF,PHI,moneyline,home,,-125.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157288
2025,17,2025-12-28,2025_17_PHI_BUF,BUF,PHI,spread,away,1.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157294
2025,17,2025-12-28,2025_17_PHI_BUF,BUF,PHI,spread,home,-1.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157292
2025,17,2025-12-28,2025_17_PHI_BUF,BUF,PHI,total,over,46.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157296
2025,17,2025-12-28,2025_17_PHI_BUF,BUF,PHI,total,under,46.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157298
2025,17,2025-12-28,2025_17_SEA_CAR,CAR,SEA,moneyline,away,,-125.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157177
2025,17,2025-12-28,2025_17_SEA_CAR,CAR,SEA,moneyline,home,,105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157175
2025,17,2025-12-28,2025_17_SEA_CAR,CAR,SEA,spread,away,-1.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157181
2025,17,2025-12-28,2025_17_SEA_CAR,CAR,SEA,spread,home,1.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157179
2025,17,2025-12-28,2025_17_SEA_CAR,CAR,SEA,total,over,43.5,-115.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157183
2025,17,2025-12-28,2025_17_SEA_CAR,CAR,SEA,total,under,43.5,-105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157185
2025,17,2025-12-28,2025_17_ARI_CIN,CIN,ARI,moneyline,away,,154.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157143
2025,17,2025-12-28,2025_17_ARI_CIN,CIN,ARI,moneyline,home,,-185.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157145
2025,17,2025-12-28,2025_17_ARI_CIN,CIN,ARI,spread,away,3.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157148
2025,17,2025-12-28,2025_17_ARI_CIN,CIN,ARI,spread,home,-3.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157150
2025,17,2025-12-28,2025_17_ARI_CIN,CIN,ARI,total,over,47.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157152
2025,17,2025-12-28,2025_17_ARI_CIN,CIN,ARI,total,under,47.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157154
2025,17,2025-12-28,2025_17_PIT_CLE,CLE,PIT,moneyline,away,,-135.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157192
2025,17,2025-12-28,2025_17_PIT_CLE,CLE,PIT,moneyline,home,,114.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157190
2025,17,2025-12-28,2025_17_PIT_CLE,CLE,PIT,spread,away,-2.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157196
2025,17,2025-12-28,2025_17_PIT_CLE,CLE,PIT,spread,home,2.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157194
2025,17,2025-12-28,2025_17_PIT_CLE,CLE,PIT,total,over,40.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157199
2025,17,2025-12-28,2025_17_PIT_CLE,CLE,PIT,total,under,40.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157200
2025,17,2025-12-28,2025_17_BAL_GB,GB,BAL,moneyline,away,,-125.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157159
2025,17,2025-12-28,2025_17_BAL_GB,GB,BAL,moneyline,home,,105.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157161
2025,17,2025-12-28,2025_17_BAL_GB,GB,BAL,spread,away,-1.5,-110.0,draftkings,historical_archive:game_lines_2025_all_weeks.csv,2025-11-17T17:18:51.157163
